,date,time,open,high,low,close
8404,21-12-02,18:12:15,113.216,113.216,113.214,113.214
8405,21-12-02,18:12:20,113.214,113.216,113.214,113.216
8406,21-12-02,18:12:25,113.216,113.216,113.214,113.214
8407,21-12-02,18:12:30,113.214,113.216,113.214,113.214
8408,21-12-02,18:12:35,113.214,113.217,113.214,113.214
8409,21-12-02,18:12:40,113.214,113.216,113.214,113.216
8410,21-12-02,18:12:45,113.216,113.22,113.216,113.22
8411,21-12-02,18:12:50,113.22,113.22,113.218,113.218
8412,21-12-02,18:12:55,113.218,113.222,113.218,113.221
8413,21-12-02,18:13:00,113.221,113.221,113.22,113.22
8414,21-12-02,18:13:05,113.22,113.22,113.195,113.195
8415,21-12-02,18:13:10,113.195,113.207,113.195,113.207
8416,21-12-02,18:13:15,113.207,113.207,113.206,113.206
8417,21-12-02,18:13:20,113.206,113.207,113.206,113.207
8418,21-12-02,18:13:25,113.207,113.207,113.203,113.204
8419,21-12-02,18:13:30,113.204,113.204,113.194,113.194
8420,21-12-02,18:13:35,113.194,113.198,113.194,113.197
8421,21-12-02,18:13:40,113.197,113.198,113.197,113.198
8422,21-12-02,18:13:45,113.198,113.198,113.194,113.196
8423,21-12-02,18:13:50,113.196,113.2,113.196,113.196
8424,21-12-02,18:13:55,113.196,113.198,113.195,113.197
8425,21-12-02,18:14:00,113.197,113.197,113.192,113.194
8426,21-12-02,18:14:05,113.194,113.196,113.194,113.196
8427,21-12-02,18:14:10,113.196,113.196,113.186,113.188
8428,21-12-02,18:14:15,113.188,113.188,113.185,113.188
8429,21-12-02,18:14:20,113.188,113.189,113.186,113.189
8430,21-12-02,18:14:25,113.189,113.189,113.188,113.188
8431,21-12-02,18:14:30,113.188,113.189,113.186,113.188
8432,21-12-02,18:14:35,113.188,113.2,113.188,113.2
8433,21-12-02,18:14:40,113.2,113.202,113.198,113.202
8434,21-12-02,18:14:45,113.202,113.202,113.202,113.202
8435,21-12-02,18:14:50,113.202,113.202,113.197,113.197
8436,21-12-02,18:14:55,113.197,113.201,113.196,113.201
8437,21-12-02,18:15:00,113.201,113.201,113.2,113.2
8438,21-12-02,18:15:05,113.2,113.201,113.2,113.201
8439,21-12-02,18:15:10,113.201,113.202,113.196,113.197
8440,21-12-02,18:15:15,113.197,113.198,113.196,113.196
8441,21-12-02,18:15:20,113.196,113.202,113.196,113.202
8442,21-12-02,18:15:25,113.202,113.202,113.199,113.199
8443,21-12-02,18:15:30,113.199,113.199,113.197,113.197
8444,21-12-02,18:15:35,113.197,113.2,113.197,113.198
8445,21-12-02,18:15:40,113.198,113.198,113.193,113.196
8446,21-12-02,18:15:45,113.196,113.196,113.194,113.194
8447,21-12-02,18:15:50,113.194,113.2,113.194,113.198
8448,21-12-02,18:15:55,113.198,113.2,113.198,113.2
8449,21-12-02,18:16:00,113.2,113.2,113.198,113.198
8450,21-12-02,18:16:05,113.198,113.202,113.198,113.202
8451,21-12-02,18:16:10,113.202,113.207,113.201,113.207
8452,21-12-02,18:16:15,113.207,113.212,113.206,113.206
8453,21-12-02,18:16:20,113.206,113.208,113.206,113.208
8454,21-12-02,18:16:25,113.208,113.218,113.208,113.214
8455,21-12-02,18:16:30,113.214,113.226,113.213,113.226
8456,21-12-02,18:16:35,113.226,113.228,113.226,113.228
8457,21-12-02,18:16:40,113.228,113.228,113.224,113.225
8458,21-12-02,18:16:45,113.225,113.225,113.222,113.223
8459,21-12-02,18:16:50,113.223,113.223,113.221,113.221
8460,21-12-02,18:16:55,113.221,113.224,113.221,113.224
8461,21-12-02,18:17:00,113.224,113.225,113.224,113.225
8462,21-12-02,18:17:05,113.225,113.226,113.22,113.22
8463,21-12-02,18:17:10,113.22,113.221,113.22,113.22
8464,21-12-02,18:17:15,113.22,113.22,113.219,113.219
8465,21-12-02,18:17:20,113.219,113.219,113.214,113.214
8466,21-12-02,18:17:25,113.214,113.214,113.213,113.213
8467,21-12-02,18:17:30,113.213,113.214,113.212,113.212
8468,21-12-02,18:17:35,113.212,113.214,113.212,113.214
8469,21-12-02,18:17:40,113.214,113.214,113.212,113.212
8470,21-12-02,18:17:45,113.212,113.212,113.21,113.21
8471,21-12-02,18:17:50,113.21,113.21,113.209,113.21
8472,21-12-02,18:17:55,113.21,113.21,113.2,113.2
8473,21-12-02,18:18:00,113.2,113.202,113.2,113.202
8474,21-12-02,18:18:05,113.202,113.206,113.202,113.204
8475,21-12-02,18:18:10,113.204,113.208,113.204,113.208
8476,21-12-02,18:18:15,113.208,113.208,113.204,113.206
8477,21-12-02,18:18:20,113.206,113.21,113.206,113.21
8478,21-12-02,18:18:25,113.21,113.212,113.21,113.21
8479,21-12-02,18:18:30,113.21,113.21,113.206,113.206
8480,21-12-02,18:18:35,113.206,113.208,113.206,113.207
8481,21-12-02,18:18:40,113.207,113.208,113.207,113.208
8482,21-12-02,18:18:45,113.208,113.208,113.207,113.207
8483,21-12-02,18:18:50,113.207,113.21,113.206,113.208
8484,21-12-02,18:18:55,113.208,113.21,113.208,113.21
8485,21-12-02,18:19:00,113.21,113.216,113.21,113.216
8486,21-12-02,18:19:05,113.216,113.216,113.211,113.211
8487,21-12-02,18:19:10,113.211,113.211,113.206,113.207
8488,21-12-02,18:19:15,113.207,113.212,113.207,113.209
8489,21-12-02,18:19:20,113.209,113.212,113.208,113.208
8490,21-12-02,18:19:25,113.208,113.208,113.206,113.208
8491,21-12-02,18:19:30,113.208,113.208,113.202,113.202
8492,21-12-02,18:19:35,113.202,113.202,113.2,113.201
8493,21-12-02,18:19:40,113.201,113.202,113.2,113.202
8494,21-12-02,18:19:45,113.202,113.204,113.2,113.2
8495,21-12-02,18:19:50,113.2,113.2,113.192,113.192
8496,21-12-02,18:19:55,113.192,113.192,113.188,113.19
8497,21-12-02,18:20:00,113.19,113.193,113.19,113.193
8498,21-12-02,18:20:05,113.193,113.201,113.193,113.201
8499,21-12-02,18:20:10,113.201,113.202,113.2,113.201
8500,21-12-02,18:20:15,113.201,113.206,113.201,113.202
8501,21-12-02,18:20:20,113.202,113.203,113.2,113.202
8502,21-12-02,18:20:25,113.202,113.206,113.202,113.204
8503,21-12-02,18:20:30,113.204,113.211,113.204,113.211
8504,21-12-02,18:20:35,113.211,113.212,113.21,113.21
8505,21-12-02,18:20:40,113.21,113.214,113.208,113.214
8506,21-12-02,18:20:45,113.214,113.214,113.212,113.213
8507,21-12-02,18:20:50,113.213,113.218,113.213,113.213
8508,21-12-02,18:20:55,113.213,113.216,113.213,113.215
8509,21-12-02,18:21:00,113.215,113.217,113.214,113.217
8510,21-12-02,18:21:05,113.217,113.22,113.217,113.22
8511,21-12-02,18:21:10,113.22,113.22,113.218,113.218
8512,21-12-02,18:21:15,113.218,113.218,113.214,113.214
8513,21-12-02,18:21:20,113.214,113.214,113.204,113.206
8514,21-12-02,18:21:25,113.206,113.208,113.206,113.208
8515,21-12-02,18:21:30,113.208,113.208,113.207,113.207
8516,21-12-02,18:21:35,113.207,113.207,113.206,113.206
8517,21-12-02,18:21:40,113.206,113.206,113.204,113.206
8518,21-12-02,18:21:45,113.206,113.212,113.206,113.212
8519,21-12-02,18:21:50,113.212,113.217,113.212,113.216
8520,21-12-02,18:21:55,113.216,113.216,113.21,113.212
8521,21-12-02,18:22:00,113.212,113.213,113.209,113.212
8522,21-12-02,18:22:05,113.212,113.212,113.21,113.21
8523,21-12-02,18:22:10,113.21,113.21,113.206,113.208
8524,21-12-02,18:22:15,113.208,113.208,113.206,113.206
8525,21-12-02,18:22:20,113.206,113.206,113.2,113.2
8526,21-12-02,18:22:25,113.2,113.2,113.191,113.191
8527,21-12-02,18:22:30,113.191,113.194,113.191,113.194
8528,21-12-02,18:22:35,113.194,113.198,113.192,113.198
8529,21-12-02,18:22:40,113.198,113.198,113.187,113.19
8530,21-12-02,18:22:45,113.19,113.192,113.19,113.192
8531,21-12-02,18:22:50,113.192,113.198,113.191,113.197
8532,21-12-02,18:22:55,113.197,113.198,113.196,113.197
8533,21-12-02,18:23:00,113.197,113.197,113.194,113.194
8534,21-12-02,18:23:05,113.194,113.196,113.192,113.192
8535,21-12-02,18:23:10,113.192,113.192,113.189,113.192
8536,21-12-02,18:23:15,113.192,113.192,113.185,113.185
8537,21-12-02,18:23:20,113.185,113.185,113.184,113.184
8538,21-12-02,18:23:25,113.184,113.186,113.184,113.185
8539,21-12-02,18:23:30,113.185,113.186,113.185,113.185
8540,21-12-02,18:23:35,113.185,113.192,113.184,113.186
8541,21-12-02,18:23:40,113.186,113.188,113.184,113.184
8542,21-12-02,18:23:45,113.184,113.186,113.184,113.186
8543,21-12-02,18:23:50,113.186,113.188,113.185,113.188
8544,21-12-02,18:23:55,113.188,113.19,113.186,113.19
8545,21-12-02,18:24:00,113.19,113.198,113.19,113.198
8546,21-12-02,18:24:05,113.198,113.198,113.196,113.197
8547,21-12-02,18:24:10,113.197,113.198,113.196,113.196
8548,21-12-02,18:24:15,113.196,113.198,113.196,113.198
8549,21-12-02,18:24:20,113.198,113.204,113.196,113.2
8550,21-12-02,18:24:25,113.2,113.201,113.2,113.2
8551,21-12-02,18:24:30,113.2,113.2,113.198,113.198
8552,21-12-02,18:24:35,113.198,113.2,113.198,113.2
8553,21-12-02,18:24:40,113.2,113.2,113.194,113.196
8554,21-12-02,18:24:45,113.196,113.198,113.196,113.196
8555,21-12-02,18:24:50,113.196,113.2,113.189,113.193
8556,21-12-02,18:24:55,113.193,113.193,113.164,113.172
8557,21-12-02,18:25:00,113.172,113.186,113.172,113.178
8558,21-12-02,18:25:05,113.178,113.188,113.178,113.182
8559,21-12-02,18:25:10,113.182,113.189,113.179,113.188
8560,21-12-02,18:25:15,113.188,113.188,113.184,113.184
8561,21-12-02,18:25:20,113.184,113.184,113.171,113.173
8562,21-12-02,18:25:25,113.173,113.173,113.168,113.172
8563,21-12-02,18:25:30,113.172,113.184,113.172,113.184
8564,21-12-02,18:25:35,113.184,113.188,113.184,113.188
8565,21-12-02,18:25:40,113.188,113.198,113.188,113.194
8566,21-12-02,18:25:45,113.194,113.198,113.194,113.198
8567,21-12-02,18:25:50,113.198,113.198,113.194,113.197
8568,21-12-02,18:25:55,113.197,113.198,113.197,113.198
8569,21-12-02,18:26:00,113.198,113.198,113.196,113.198
8570,21-12-02,18:26:05,113.198,113.198,113.197,113.197
8571,21-12-02,18:26:10,113.197,113.198,113.196,113.196
8572,21-12-02,18:26:15,113.196,113.196,113.19,113.19
8573,21-12-02,18:26:20,113.19,113.192,113.188,113.188
8574,21-12-02,18:26:25,113.188,113.188,113.186,113.186
8575,21-12-02,18:26:30,113.186,113.188,113.186,113.188
8576,21-12-02,18:26:35,113.188,113.194,113.188,113.194
8577,21-12-02,18:26:40,113.194,113.195,113.192,113.192
8578,21-12-02,18:26:45,113.192,113.194,113.19,113.194
8579,21-12-02,18:26:50,113.194,113.2,113.194,113.198
8580,21-12-02,18:26:55,113.198,113.198,113.194,113.194
8581,21-12-02,18:27:00,113.194,113.194,113.192,113.194
8582,21-12-02,18:27:05,113.194,113.194,113.192,113.194
8583,21-12-02,18:27:10,113.194,113.194,113.183,113.188
8584,21-12-02,18:27:15,113.188,113.188,113.188,113.188
8585,21-12-02,18:27:20,113.188,113.189,113.188,113.189
8586,21-12-02,18:27:25,113.189,113.189,113.182,113.188
8587,21-12-02,18:27:30,113.188,113.192,113.188,113.192
8588,21-12-02,18:27:35,113.192,113.194,113.192,113.192
8589,21-12-02,18:27:40,113.192,113.192,113.187,113.188
8590,21-12-02,18:27:45,113.188,113.188,113.182,113.182
8591,21-12-02,18:27:50,113.182,113.188,113.18,113.186
8592,21-12-02,18:27:55,113.186,113.195,113.186,113.194
8593,21-12-02,18:28:00,113.194,113.196,113.19,113.19
8594,21-12-02,18:28:05,113.19,113.195,113.19,113.195
8595,21-12-02,18:28:10,113.195,113.195,113.189,113.19
8596,21-12-02,18:28:15,113.19,113.19,113.188,113.188
8597,21-12-02,18:28:20,113.188,113.189,113.184,113.184
8598,21-12-02,18:28:25,113.184,113.186,113.182,113.186
8599,21-12-02,18:28:30,113.186,113.188,113.186,113.188
8600,21-12-02,18:28:35,113.188,113.19,113.188,113.19
8601,21-12-02,18:28:40,113.19,113.193,113.188,113.19
8602,21-12-02,18:28:45,113.19,113.192,113.188,113.188
8603,21-12-02,18:28:50,113.188,113.19,113.188,113.19
8604,21-12-02,18:28:55,113.19,113.194,113.19,113.194
8605,21-12-02,18:29:00,113.194,113.197,113.194,113.197
8606,21-12-02,18:29:05,113.197,113.198,113.197,113.197
8607,21-12-02,18:29:10,113.197,113.197,113.194,113.194
8608,21-12-02,18:29:15,113.194,113.196,113.194,113.196
8609,21-12-02,18:29:20,113.196,113.198,113.196,113.198
8610,21-12-02,18:29:25,113.198,113.199,113.196,113.197
8611,21-12-02,18:29:30,113.197,113.199,113.197,113.197
8612,21-12-02,18:29:35,113.197,113.197,113.195,113.196
8613,21-12-02,18:29:40,113.196,113.198,113.196,113.196
8614,21-12-02,18:29:45,113.196,113.196,113.195,113.195
8615,21-12-02,18:29:50,113.195,113.196,113.194,113.195
8616,21-12-02,18:29:55,113.195,113.197,113.194,113.194
8617,21-12-02,18:30:00,113.194,113.196,113.19,113.19
8618,21-12-02,18:30:05,113.19,113.19,113.188,113.189
8619,21-12-02,18:30:10,113.189,113.189,113.185,113.188
8620,21-12-02,18:30:15,113.188,113.188,113.178,113.18
8621,21-12-02,18:30:20,113.18,113.182,113.18,113.182
8622,21-12-02,18:30:25,113.182,113.182,113.18,113.18
8623,21-12-02,18:30:30,113.18,113.181,113.175,113.181
8624,21-12-02,18:30:35,113.181,113.181,113.18,113.18
8625,21-12-02,18:30:40,113.18,113.182,113.18,113.18
8626,21-12-02,18:30:45,113.18,113.186,113.18,113.184
8627,21-12-02,18:30:50,113.184,113.185,113.184,113.185
8628,21-12-02,18:31:00,113.196,113.2,113.189,113.193
8629,21-12-02,18:31:05,113.193,113.193,113.164,113.172
8630,21-12-02,18:31:10,113.172,113.186,113.172,113.178
8631,21-12-02,18:31:15,113.178,113.188,113.178,113.182
8632,21-12-02,18:31:20,113.182,113.189,113.179,113.188
8633,21-12-02,18:31:25,113.188,113.188,113.184,113.184
8634,21-12-02,18:31:30,113.184,113.184,113.171,113.173
8635,21-12-02,18:31:35,113.173,113.173,113.168,113.172
8636,21-12-02,18:31:40,113.172,113.184,113.172,113.184
8637,21-12-02,18:31:45,113.184,113.188,113.184,113.188
8638,21-12-02,18:31:50,113.188,113.198,113.188,113.194
8639,21-12-02,18:31:55,113.194,113.198,113.194,113.198
8640,21-12-02,18:32:00,113.198,113.198,113.194,113.197
8641,21-12-02,18:32:05,113.197,113.198,113.197,113.198
8642,21-12-02,18:32:10,113.198,113.198,113.196,113.198
8643,21-12-02,18:32:15,113.198,113.198,113.197,113.197
8644,21-12-02,18:32:20,113.197,113.198,113.196,113.196
8645,21-12-02,18:32:25,113.196,113.196,113.19,113.19
8646,21-12-02,18:32:30,113.19,113.192,113.188,113.188
8647,21-12-02,18:32:35,113.188,113.188,113.186,113.186
8648,21-12-02,18:32:40,113.186,113.188,113.186,113.188
8649,21-12-02,18:32:45,113.188,113.194,113.188,113.194
8650,21-12-02,18:32:50,113.194,113.195,113.192,113.192
8651,21-12-02,18:32:55,113.192,113.194,113.19,113.194
8652,21-12-02,18:33:00,113.194,113.2,113.194,113.198
8653,21-12-02,18:33:05,113.198,113.198,113.194,113.194
8654,21-12-02,18:33:10,113.194,113.194,113.192,113.194
8655,21-12-02,18:33:15,113.194,113.194,113.192,113.194
8656,21-12-02,18:33:20,113.194,113.194,113.183,113.188
8657,21-12-02,18:33:25,113.188,113.188,113.188,113.188
8658,21-12-02,18:33:30,113.188,113.189,113.188,113.189
8659,21-12-02,18:33:35,113.189,113.189,113.182,113.188
8660,21-12-02,18:33:40,113.188,113.192,113.188,113.192
8661,21-12-02,18:33:45,113.192,113.194,113.192,113.192
8662,21-12-02,18:33:50,113.192,113.192,113.187,113.188
8663,21-12-02,18:33:55,113.188,113.188,113.182,113.182
8664,21-12-02,18:34:00,113.182,113.188,113.18,113.186
8665,21-12-02,18:34:05,113.186,113.195,113.186,113.194
8666,21-12-02,18:34:10,113.194,113.196,113.19,113.19
8667,21-12-02,18:34:15,113.19,113.195,113.19,113.195
8668,21-12-02,18:34:20,113.195,113.195,113.189,113.19
8669,21-12-02,18:34:25,113.19,113.19,113.188,113.188
8670,21-12-02,18:34:30,113.188,113.189,113.184,113.184
8671,21-12-02,18:34:35,113.184,113.186,113.182,113.186
8672,21-12-02,18:34:40,113.186,113.188,113.186,113.188
8673,21-12-02,18:34:45,113.188,113.19,113.188,113.19
8674,21-12-02,18:34:50,113.19,113.193,113.188,113.19
8675,21-12-02,18:34:55,113.19,113.192,113.188,113.188
8676,21-12-02,18:35:00,113.188,113.19,113.188,113.19
8677,21-12-02,18:35:05,113.19,113.194,113.19,113.194
8678,21-12-02,18:35:10,113.194,113.197,113.194,113.197
8679,21-12-02,18:35:15,113.197,113.198,113.197,113.197
8680,21-12-02,18:35:20,113.197,113.197,113.194,113.194
8681,21-12-02,18:35:25,113.194,113.196,113.194,113.196
8682,21-12-02,18:35:30,113.196,113.198,113.196,113.198
8683,21-12-02,18:35:35,113.198,113.199,113.196,113.197
8684,21-12-02,18:35:40,113.197,113.199,113.197,113.197
8685,21-12-02,18:35:45,113.197,113.197,113.195,113.196
8686,21-12-02,18:35:50,113.196,113.198,113.196,113.196
8687,21-12-02,18:35:55,113.196,113.196,113.195,113.195
8688,21-12-02,18:36:00,113.195,113.196,113.194,113.195
8689,21-12-02,18:36:05,113.195,113.197,113.194,113.194
8690,21-12-02,18:36:10,113.194,113.196,113.19,113.19
8691,21-12-02,18:36:15,113.19,113.19,113.188,113.189
8692,21-12-02,18:36:20,113.189,113.189,113.185,113.188
8693,21-12-02,18:36:25,113.188,113.188,113.178,113.18
8694,21-12-02,18:36:30,113.18,113.182,113.18,113.182
8695,21-12-02,18:36:35,113.182,113.182,113.18,113.18
8696,21-12-02,18:36:40,113.18,113.181,113.175,113.181
8697,21-12-02,18:36:45,113.181,113.181,113.18,113.18
8698,21-12-02,18:36:50,113.18,113.182,113.18,113.18
8699,21-12-02,18:36:55,113.18,113.186,113.18,113.184
8700,21-12-02,18:37:00,113.184,113.185,113.184,113.185
8701,21-12-02,18:37:05,113.185,113.186,113.185,113.186
8702,21-12-02,18:37:10,113.186,113.186,113.174,113.174
8703,21-12-02,18:37:15,113.174,113.176,113.173,113.174
8704,21-12-02,18:37:20,113.174,113.176,113.174,113.176
8705,21-12-02,18:37:25,113.176,113.179,113.166,113.168
8706,21-12-02,18:37:30,113.168,113.17,113.168,113.17
8707,21-12-02,18:37:35,113.17,113.18,113.17,113.18
8708,21-12-02,18:37:40,113.18,113.183,113.18,113.182
8709,21-12-02,18:37:45,113.182,113.182,113.18,113.18
8710,21-12-02,18:37:50,113.18,113.184,113.18,113.184
8711,21-12-02,18:37:55,113.184,113.188,113.184,113.188
8712,21-12-02,18:38:00,113.188,113.188,113.186,113.188
8713,21-12-02,18:38:05,113.188,113.188,113.183,113.183
